123
1.39;3.243408;-776
1.4;3.244652;-688
1.41;3.248459;-640
1.42;3.245743;-640
1.43;3.243614;-712
1.44;3.24559;-752
1.45;3.246277;-568
1.46;3.244431;-696
1.47;3.245018;-656
1.48;3.245331;-672
1.49;3.245399;-608
1.5;3.246101;-656
1.51;3.245285;-624
1.52;3.243713;-808
1.53;3.246613;-720
1.54;3.247147;-712
1.55;3.244324;-712
1.56;3.243919;-656
1.57;3.247124;-640
1.58;3.246513;-696
1.59;3.242989;-592
1.6;3.244865;-704
1.61;3.246841;-696
1.62;3.245491;-648
1.63;3.244263;-640
1.64;3.24514;-696
1.65;3.245148;-624
1.66;3.245667;-616
1.67;3.244522;-616
1.68;3.243988;-680
1.69;3.244949;-736
1.7;3.247505;-704
1.71;3.244476;-656
1.72;3.24308;-632
1.73;3.245697;-648
1.74;3.247772;-680
1.75;3.243523;-616
1.76;3.243698;-584
1.77;3.2463;-672
1.78;3.246361;-752
1.79;3.243683;-744
1.8;3.245033;-688
1.81;3.245926;-632
1.82;3.245995;-696
1.83;3.244934;-656
1.84;3.244484;-704
1.85;3.244675;-672
1.86;3.247047;-672
1.87;3.245522;-632
1.88;3.242371;-832
1.89;3.245445;-696
1.9;3.247978;-632
1.91;3.244804;-632
1.92;3.242813;-672
1.93;3.246056;-688
1.94;3.247154;-744
1.95;3.244133;-736
1.96;3.243332;-720
1.97;3.24659;-640
1.98;3.246124;-680
1.99;3.24527;-760
2;3.244499;-736
2.01;3.244431;-712
2.02;3.246323;-704
2.03;3.246605;-672
2.04;3.243263;-752
2.05;3.24472;-736
2.06;3.247269;-688
2.07;3.246422;-696
2.08;3.242447;-728
2.09;3.246048;-720
2.1;3.247055;-624
2.11;3.245392;-608
2.12;3.243248;-720
2.13;3.246605;-632
2.14;3.245125;-464
2.15;3.245842;-432
2.16;3.243958;-528
2.17;3.244827;-608
2.18;3.245346;-568
2.19;3.246712;-464
2.2;3.243675;-600
2.21;3.24395;-632
2.22;3.245918;-520
2.23;3.247459;-512
2.24;3.242027;-656
2.25;3.244843;-696
2.26;3.246765;-536
2.27;3.245697;-488
2.28;3.242165;-632
2.29;3.245865;-552
2.3;3.24601;-512
2.31;3.245476;-496
2.32;3.244759;-504
2.33;3.24514;-504
2.34;3.244949;-592
2.35;3.247353;-528
2.36;3.244774;-464
2.37;3.24424;-496
2.38;3.245575;-528
2.39;3.248154;-440
2.4;3.244072;-512
2.41;3.24395;-584
2.42;3.247314;-600
2.43;3.246506;-560
2.44;3.243347;-568
2.45;3.245041;-624
2.46;3.246201;-496
2.47;3.245094;-520
2.48;3.24366;-520
2.49;3.244598;-536
2.5;3.244987;-456
2.51;3.246048;-400
2.52;3.24453;-456
2.53;3.242912;-512
2.54;3.244949;-592
2.55;3.247154;-432
2.56;3.244835;-496
2.57;3.242767;-544
2.58;3.246986;-528
2.59;3.24688;-480
2.6;3.243973;-728
2.61;3.243607;-632
2.62;3.247955;-592
2.63;3.24482;-552
2.64;3.243935;-736
2.65;3.244408;-640
2.66;3.246758;-608
2.67;3.244987;-592
2.68;3.245697;-664
2.69;3.243835;-616
2.7;3.244934;-656
2.71;3.246521;-544
2.72;3.24572;-544
2.73;3.242859;-768
2.74;3.245438;-696
2.75;3.246681;-512
2.76;3.245422;-632
2.77;3.242203;-640
2.78;3.247414;-536
2.79;3.246346;-440
2.8;3.244713;-512
2.81;3.243973;-496
2.82;3.246269;-528
2.83;3.245453;-424
2.84;3.24514;-440
2.85;3.243729;-432
2.86;3.244553;-528
2.87;3.245895;-472
2.88;3.246117;-464
2.89;3.24263;-464
2.9;3.244881;-568
2.91;3.246689;-504
2.92;3.245316;-544
2.93;3.242058;-568
2.94;3.245514;-456
2.95;3.247284;-472
2.96;3.244186;-552
2.97;3.242882;-536
2.98;3.245811;-568
2.99;3.245865;-448
3;3.2444;-568
3.01;3.243546;-632
3.02;3.244385;-720
3.03;3.24559;-672
3.04;3.246101;-608
3.05;3.244026;-632
3.06;3.243576;-776
3.07;3.246361;-592
3.08;3.246277;-616
3.09;3.242378;-688
3.1;3.244019;-816
3.11;3.247627;-600
3.12;3.245102;-648
3.13;3.242325;-720
3.14;3.244469;-728
3.15;3.24646;-600
3.16;3.244408;-632
3.17;3.243759;-728
3.18;3.24437;-728
3.19;3.245102;-608
3.2;3.245476;-672
3.21;3.244255;-664
3.22;3.242599;-744
3.23;3.245819;-712
3.24;3.246315;-640
3.25;3.243225;-696
3.26;3.242722;-792
3.27;3.246971;-624
3.28;3.245956;-640
3.29;3.243271;-712
3.3;3.24366;-776
3.31;3.246384;-552
3.32;3.24527;-616
3.33;3.244423;-600
3.34;3.24411;-624
3.35;3.2453;-528
3.36;3.245468;-600
3.37;3.245155;-576
3.38;3.243355;-680
3.39;3.244568;-672
3.4;3.247284;-592
3.41;3.244362;-568
3.42;3.242271;-768
3.43;3.2453;-624
3.44;3.246323;-560
3.45;3.243515;-712
3.46;3.243401;-744
3.47;3.245735;-560
3.48;3.245239;-688
3.49;3.24366;-696
3.5;3.243706;-808
3.51;3.24424;-672
3.52;3.245155;-752
3.53;3.245094;-688
3.54;3.243362;-760
3.55;3.243965;-656
3.56;3.246696;-672
3.57;3.244637;-688
3.58;3.242584;-752
3.59;3.245155;-664
3.6;3.247337;-656
3.61;3.244545;-664
3.62;3.243324;-696
3.63;3.245453;-664
3.64;3.246155;-672
3.65;3.243767;-712
3.66;3.244354;-760
3.67;3.244904;-640
3.68;3.244682;-776
3.69;3.24456;-688
3.7;3.244209;-792
3.71;3.243126;-640
3.72;3.245171;-664
3.73;3.245316;-640
3.74;3.242859;-736
3.75;3.24369;-624
3.76;3.246414;-664
3.77;3.244217;-704
3.78;3.242981;-704
3.79;3.244408;-712
3.8;3.246452;-744
3.81;3.243538;-696
3.82;3.24382;-712
3.83;3.244987;-632
3.84;3.245438;-760
3.85;3.244598;-672
3.86;3.245186;-696
3.87;3.244392;-648
3.88;3.245331;-720
3.89;3.245766;-648
3.9;3.243835;-728
3.91;3.243729;-664
3.92;3.246117;-656
3.93;3.245331;-648
3.94;3.242546;-800
3.95;3.244713;-672
3.96;3.246429;-664
3.97;3.243912;-600
3.98;3.243263;-680
3.99;3.245117;-600
4;3.244896;-592
4.01;3.244469;-576
4.02;3.244072;-712
4.03;3.244057;-576
4.04;3.24456;-592
4.05;3.245575;-576
4.06;3.243912;-600
4.07;3.243401;-632
4.08;3.245804;-672
4.09;3.246445;-400
4.1;3.242882;-584
4.11;3.244133;-600
4.12;3.246628;-632
4.13;3.244835;-576
4.14;3.242859;-768
4.15;3.245117;-632
4.16;3.245636;-672
4.17;3.244705;-608
4.18;3.244293;-648
4.19;3.244568;-640
4.2;3.244011;-696
4.21;3.245552;-632
4.22;3.243912;-688
4.23;3.243401;-736
4.24;3.244865;-720
4.25;3.246391;-512
4.26;3.243141;-760
4.27;3.242584;-712
4.28;3.245979;-720
4.29;3.24575;-632
4.3;3.24192;-768
4.31;3.244202;-720
4.32;3.245705;-656
4.33;3.244453;-600
4.34;3.243668;-704
4.35;3.24453;-680
4.36;3.244751;-744
4.37;3.244919;-592
4.38;3.244652;-736
4.39;3.243515;-640
4.4;3.244621;-744
4.41;3.245895;-600
4.42;3.244232;-696
4.43;3.242561;-720
4.44;3.244759;-712
4.45;3.246674;-576
4.46;3.24334;-664
4.47;3.242706;-664
4.48;3.245476;-736
4.49;3.244942;-504
4.5;3.243469;-688
4.51;3.243401;-648
4.52;3.244797;-712
4.53;3.2444;-608
4.54;3.244293;-720
4.55;3.243156;-624
4.56;3.243973;-736
4.57;3.245201;-624
4.58;3.245354;-656
4.59;3.24205;-704
4.6;3.243965;-688
4.61;3.24707;-600
4.62;3.244537;-712
4.63;3.241882;-760
4.64;3.246223;-664
4.65;3.246239;-576
4.66;3.243454;-680
4.67;3.242981;-688
4.68;3.245644;-592
4.69;3.244705;-416
4.7;3.245102;-568
4.71;3.24366;-504
4.72;3.244034;-712
4.73;3.244522;-512
4.74;3.24556;-568
4.75;3.242393;-520
4.76;3.243813;-712
4.77;3.246323;-512
4.78;3.245613;-544
4.79;3.241333;-616
4.8;3.244705;-752
4.81;3.246468;-504
4.82;3.244019;-568
4.83;3.242393;-672
4.84;3.244789;-696
4.85;3.244476;-608
4.86;3.244064;-680
4.87;3.243652;-648
4.88;3.244621;-672
4.89;3.244347;-608
4.9;3.245865;-608
4.91;3.244545;-520
4.92;3.243073;-648
4.93;3.245316;-496
4.94;3.245804;-512
4.95;3.242287;-568
4.96;3.243225;-776
4.97;3.245888;-528
4.98;3.244713;-584
4.99;3.2425;-720
5;3.244087;-760
5.01;3.245354;-560
5.02;3.243675;-672
5.03;3.243736;-624
5.04;3.244354;-744
5.05;3.24395;-744
5.06;3.244827;-656
5.07;3.244598;-608
5.08;3.242821;-688
5.09;3.244362;-600
5.1;3.245789;-600
5.11;3.244072;-552
5.12;3.242752;-808
5.13;3.246078;-624
5.14;3.245483;-632
5.15;3.243515;-640
5.16;3.243401;-688
5.17;3.246429;-568
5.18;3.24472;-656
5.19;3.244186;-584
5.2;3.244324;-696
5.21;3.245323;-552
5.22;3.244286;-632
5.23;3.24514;-456
5.24;3.24308;-608
5.25;3.244598;-488
5.26;3.245392;-480
5.27;3.245056;-456
5.28;3.241577;-704
5.29;3.245377;-568
5.3;3.245598;-496
5.31;3.243248;-536
5.32;3.242073;-720
5.33;3.246407;-672
5.34;3.245125;-656
5.35;3.243217;-664
5.36;3.243332;-736
5.37;3.245644;-576
5.38;3.243973;-600
5.39;3.244949;-632
5.4;3.243416;-696
5.41;3.244316;-616
5.42;3.244812;-560
5.43;3.245293;-528
5.44;3.241608;-576
5.45;3.244461;-504
5.46;3.246468;-496
5.47;3.244148;-424
5.48;3.241478;-496
5.49;3.245766;-480
5.5;3.245804;-496
5.51;3.243279;-384
5.52;3.242714;-536
5.53;3.245026;-456
5.54;3.244598;-456
5.55;3.244232;-448
5.56;3.243698;-520
5.57;3.244263;-416
5.58;3.24472;-456
5.59;3.244339;-392
5.6;3.242867;-584
5.61;3.243843;-680
5.62;3.246025;-520
5.63;3.244797;-464
5.64;3.241623;-752
5.65;3.244476;-688
5.66;3.246552;-584
5.67;3.244072;-496
5.68;3.242897;-616
5.69;3.245644;-448
5.7;3.246101;-568
5.71;3.243942;-560
5.72;3.243721;-656
5.73;3.243881;-656
5.74;3.245087;-616
5.75;3.245667;-528
5.76;3.243057;-584
5.77;3.24279;-552
5.78;3.245491;-488
5.79;3.245155;-472
5.8;3.242188;-504
5.81;3.242775;-432
5.82;3.246506;-496
5.83;3.244637;-480
5.84;3.242241;-704
5.85;3.244308;-592
5.86;3.245636;-504
5.87;3.243935;-504
5.88;3.242447;-704
5.89;3.243683;-616
5.9;3.244202;-704
5.91;3.245995;-552
5.92;3.243736;-656
5.93;3.242661;-696
5.94;3.245575;-656
5.95;3.247322;-472
5.96;3.242172;-624
5.97;3.243118;-664
5.98;3.246147;-616
5.99;3.245667;-488
6;3.24276;-664
6.01;3.24366;-632
6.02;3.246178;-552
6.03;3.244759;-464
6.04;3.243187;-648
6.05;3.24411;-472
6.06;3.244278;-576
6.07;3.245209;-568
6.08;3.244095;-584
6.09;3.24279;-592
6.1;3.24382;-632
6.11;3.245422;-504
6.12;3.243774;-600
6.13;3.241951;-608
6.14;3.245209;-600
6.15;3.246239;-552
6.16;3.242188;-664
6.17;3.242493;-704
6.18;3.245239;-616
6.19;3.244614;-520
6.2;3.243271;-648
6.21;3.244011;-632
6.22;3.244087;-624
6.23;3.244881;-560
6.24;3.244705;-608
6.25;3.243706;-528
6.26;3.243233;-680
6.27;3.246391;-536
6.28;3.244049;-544
6.29;3.242378;-512
6.3;3.244041;-600
6.31;3.246712;-432
6.32;3.243187;-520
6.33;3.242607;-536
6.34;3.245308;-536
6.35;3.245682;-472
6.36;3.242516;-776
6.37;3.243652;-560
6.38;3.244934;-632
6.39;3.243973;-568
6.4;3.243851;-672
6.41;3.243095;-552
6.42;3.242874;-744
6.43;3.245262;-560
6.44;3.245125;-624
6.45;3.242142;-752
6.46;3.243874;-736
6.47;3.246429;-592
6.48;3.243896;-672
6.49;3.241714;-680
6.5;3.244629;-736
6.51;3.245445;-632
6.52;3.243225;-760
6.53;3.243118;-720
6.54;3.245438;-600
6.55;3.244469;-608
6.56;3.24472;-632
6.57;3.243797;-656
6.58;3.244759;-688
6.59;3.24369;-672
6.6;3.245674;-712
6.61;3.242462;-648
6.62;3.242928;-712
6.63;3.244896;-632
6.64;3.245422;-640
6.65;3.240707;-480
6.66;3.24469;-648
6.67;3.245483;-576
6.68;3.244553;-672
6.69;3.241539;-584
6.7;3.245316;-664
6.71;3.244446;-600
6.72;3.244255;-648
6.73;3.243355;-624
6.74;3.244568;-656
6.75;3.243439;-648
6.76;3.24514;-672
6.77;3.242668;-680
6.78;3.243553;-688
6.79;3.243958;-592
6.8;3.246132;-632
6.81;3.241692;-568
6.82;3.243614;-792
6.83;3.245232;-616
6.84;3.244965;-616
6.85;3.241386;-608
6.86;3.244278;-664
6.87;3.245369;-648
6.88;3.244347;-728
6.89;3.241829;-712
6.9;3.244865;-704
6.91;3.244026;-680
6.92;3.244232;-696
6.93;3.243355;-592
6.94;3.242935;-672
6.95;3.244308;-632
6.96;3.245461;-704
6.97;3.242462;-656
6.98;3.241852;-656
6.99;3.245369;-680
7;3.245743;-696
7.01;3.242081;-672
7.02;3.24295;-720
7.03;3.245132;-632
7.04;3.244476;-680
7.05;3.242867;-632
7.06;3.243507;-776
7.07;3.244583;-696
7.08;3.243919;-720
7.09;3.244568;-696
7.1;3.242805;-816
7.11;3.243973;-648
7.12;3.244911;-712
7.13;3.244873;-648
7.14;3.241325;-744
7.15;3.244804;-688
7.16;3.244919;-664
7.17;3.243561;-656
7.18;3.241684;-728
7.19;3.246063;-632
7.2;3.243996;-696
7.21;3.243416;-664
7.22;3.242355;-696
7.23;3.244553;-624
7.24;3.243538;-704
7.25;3.244614;-624
7.26;3.242737;-680
7.27;3.243408;-624
7.28;3.243797;-720
7.29;3.24514;-616
7.3;3.240753;-592
7.31;3.243866;-496
7.32;3.245026;-560
7.33;3.243958;-504
7.34;3.241249;-568
7.35;3.244759;-488
7.36;3.244598;-616
7.37;3.243126;-488
7.38;3.24276;-568
7.39;3.244362;-600
7.4;3.2444;-688
7.41;3.244453;-600
7.42;3.243034;-632
7.43;3.243645;-632
7.44;3.244728;-640
7.45;3.245132;-600
7.46;3.24276;-712
7.47;3.243294;-608
7.48;3.244881;-696
7.49;3.244553;-656
7.5;3.241692;-800
7.51;3.242935;-688
7.52;3.245415;-504
7.53;3.243355;-552
7.54;3.242691;-632
7.55;3.243507;-568
7.56;3.244507;-528
7.57;3.24337;-512
7.58;3.243431;-624
7.59;3.242775;-512
7.6;3.244217;-488
7.61;3.244865;-464
7.62;3.243668;-496
7.63;3.242271;-440
7.64;3.245033;-544
7.65;3.24453;-448
7.66;3.24279;-504
7.67;3.24231;-496
7.68;3.246475;-512
7.69;3.243553;-400
7.7;3.242989;-560
7.71;3.243225;-424
7.72;3.24469;-456
7.73;3.243256;-384
7.74;3.243874;-504
7.75;3.243034;-352
7.76;3.244186;-480
7.77;3.243919;-464
7.78;3.243591;-512
7.79;3.242378;-504
7.8;3.244743;-536
7.81;3.244743;-448
7.82;3.243118;-544
7.83;3.241753;-592
7.84;3.245438;-584
7.85;3.244377;-496
7.86;3.242271;-624
7.87;3.243164;-680
7.88;3.24453;-624
7.89;3.242477;-616
7.9;3.242966;-744
7.91;3.243103;-648
7.92;3.243851;-720
7.93;3.244095;-568
7.94;3.244255;-672
7.95;3.241982;-552
7.96;3.24382;-616
7.97;3.245697;-616
7.98;3.243401;-696
7.99;3.241997;-584
8;3.245209;-672
8.01;3.245247;-576
8.02;3.242287;-656
8.03;3.242928;-632
8.04;3.2453;-632
8.05;3.244621;-576
8.06;3.242287;-664
8.07;3.243263;-616
8.08;3.243523;-656
8.09;3.243919;-600
8.1;3.24295;-680
8.11;3.242767;-568
8.12;3.243217;-640
8.13;3.245018;-560
8.14;3.241989;-576
8.15;3.241783;-424
8.16;3.243385;-512
8.17;3.2453;-456
8.18;3.241051;-424
8.19;3.242188;-512
8.2;3.243797;-616
8.21;3.245033;-464
8.22;3.242226;-624
8.23;3.243004;-560
8.24;3.242912;-640
8.25;3.244698;-584
8.26;3.242912;-648
8.27;3.242912;-600
8.28;3.242569;-632
8.29;3.245056;-528
8.3;3.243431;-480
8.31;3.241592;-504
8.32;3.243492;-600
8.33;3.245277;-456
8.34;3.24292;-440
8.35;3.241798;-448
8.36;3.24366;-584
8.37;3.24469;-432
8.38;3.242073;-488
8.39;3.242043;-536
8.4;3.243889;-520
8.41;3.242989;-464
8.42;3.243797;-512
8.43;3.24205;-456
8.44;3.241959;-528
8.45;3.243538;-464
8.46;3.244789;-504
8.47;3.241135;-432
8.48;3.242371;-664
8.49;3.244682;-480
8.5;3.244232;-544
8.51;3.240463;-592
8.52;3.243126;-608
8.53;3.243904;-456
8.54;3.244019;-512
8.55;3.242531;-520
8.56;3.243629;-600
8.57;3.243454;-544
8.58;3.244431;-512
8.59;3.242058;-568
8.6;3.242691;-680
8.61;3.243683;-616
8.62;3.245674;-488
8.63;3.241379;-552
8.64;3.242058;-608
8.65;3.244141;-488
8.66;3.244682;-480
8.67;3.240211;-488
8.68;3.242989;-560
8.69;3.244362;-464
8.7;3.243347;-552
8.71;3.241768;-488
8.72;3.24337;-512
8.73;3.243187;-488
8.74;3.243256;-408
8.75;3.243103;-416
8.76;3.242821;-472
8.77;3.242088;-512
8.78;3.245155;-464
8.79;3.242073;-456
8.8;3.241188;-568
8.81;3.243835;-472
8.82;3.245613;-496
8.83;3.241554;-520
8.84;3.241669;-568
8.85;3.245155;-464
8.86;3.244011;-616
8.87;3.241829;-464
8.88;3.242882;-600
8.89;3.244164;-448
8.9;3.242584;-440
8.91;3.243172;-432
8.92;3.242676;-496
8.93;3.242722;-464
8.94;3.243591;-432
8.95;3.244354;-416
8.96;3.240181;-696
8.97;3.242989;-496
8.98;3.244362;-408
8.99;3.242302;-512
9;3.240257;-664
9.01;3.244011;-336
9.02;3.242897;-544
9.03;3.241676;-456
9.04;3.241043;-448
9.05;3.244621;-448
9.06;3.241508;-448
9.07;3.24324;-488
9.08;3.241982;-448
9.09;3.243073;-440
9.1;3.242882;-432
9.11;3.244324;-432
9.12;3.240952;-416
9.13;3.242867;-488
9.14;3.244049;-536
9.15;3.243706;-408
9.16;3.239815;-536
9.17;3.243782;-456
9.18;3.243645;-544
9.19;3.242012;-456
9.2;3.240593;-592
9.21;3.244888;-408
9.22;3.242744;-432
9.23;3.242126;-416
9.24;3.241234;-552
9.25;3.24321;-488
9.26;3.242416;-496
9.27;3.243515;-576
9.28;3.240723;-600
9.29;3.242226;-584
9.3;3.244286;-552
9.31;3.243423;-552
9.32;3.240585;-728
9.33;3.242958;-632
9.34;3.244873;-576
9.35;3.242424;-544
9.36;3.240929;-704
9.37;3.243607;-592
9.38;3.243675;-576
9.39;3.241692;-608
9.4;3.242516;-608
9.41;3.242493;-640
9.42;3.24305;-640
9.43;3.242676;-552
9.44;3.242485;-672
9.45;3.241066;-624
9.46;3.244247;-624
9.47;3.243523;-584
9.48;3.240929;-640
9.49;3.241165;-624
9.5;3.245384;-552
9.51;3.242416;-520
9.52;3.241043;-656
9.53;3.241692;-568
9.54;3.24472;-632
9.55;3.241348;-592
9.56;3.242195;-680
9.57;3.242355;-600
9.58;3.243706;-584
9.59;3.243164;-480
9.6;3.243011;-504
9.61;3.240868;-448
9.62;3.244011;-496
9.63;3.243965;-528
9.64;3.241837;-520
9.65;3.240227;-584
9.66;3.245041;-584
9.67;3.243187;-552
9.68;3.240677;-504
9.69;3.240898;-544
9.7;3.244904;-632
9.71;3.242126;-544
9.72;3.242027;-600
9.73;3.242538;-504
9.74;3.243782;-576
9.75;3.242691;-512
9.76;3.24279;-584
9.77;3.240967;-528
9.78;3.242805;-664
9.79;3.24408;-616
9.8;3.242241;-696
9.81;3.239899;-544
9.82;3.243279;-592
9.83;3.244965;-520
9.84;3.241112;-528
9.85;3.240776;-568
9.86;3.244553;-624
9.87;3.243385;-600
9.88;3.241348;-544
9.89;3.241524;-536
9.9;3.243126;-680
9.91;3.242981;-640
9.92;3.242531;-728
9.93;3.242012;-640
9.94;3.242371;-664
9.95;3.244888;-656
9.96;3.24305;-688
9.97;3.240623;-544
9.98;3.242516;-696
9.99;3.245422;-632
10;3.24176;-720
10.01;3.240128;-568
10.02;3.242889;-592
10.03;3.24472;-624
10.04;3.241089;-552
10.05;3.24147;-544
10.06;3.242645;-536
10.07;3.243088;-528
10.08;3.241989;-560
10.09;3.24247;-576
10.1;3.241676;-616
10.11;3.243736;-568
10.12;3.242958;-552
10.13;3.241249;-488
10.14;3.241516;-472
10.15;3.244728;-592
10.16;3.242485;-568
10.17;3.240761;-344
10.18;3.242455;-664
10.19;3.244125;-680
10.2;3.241676;-688
10.21;3.240883;-584
10.22;3.24292;-704
10.23;3.243073;-632
10.24;3.241898;-696
10.25;3.24221;-656
10.26;3.241684;-680
10.27;3.242439;-608
10.28;3.242966;-664
10.29;3.241554;-616
10.3;3.240768;-696
10.31;3.242599;-624
10.32;3.243683;-664
10.33;3.24044;-688
10.34;3.241196;-656
10.35;3.244064;-608
10.36;3.242531;-656
10.37;3.240074;-664
10.38;3.243225;-792
10.39;3.243484;-600
10.4;3.241585;-664
10.41;3.241119;-680
10.42;3.242775;-736
10.43;3.242126;-664
10.44;3.243477;-640
10.45;3.241829;-600
10.46;3.24176;-608
10.47;3.242775;-608
10.48;3.244339;-696
10.49;3.240929;-544
10.5;3.240967;-592
10.51;3.243622;-568
10.52;3.242973;-672
10.53;3.239868;-592
10.54;3.241631;-632
10.55;3.242844;-624
10.56;3.242043;-632
10.57;3.240555;-536
10.58;3.242249;-608
10.59;3.242203;-640
10.6;3.241905;-712
10.61;3.241844;-640
10.62;3.241814;-640
10.63;3.241959;-608
10.64;3.243996;-672
10.65;3.240913;-536
10.66;3.240166;-528
10.67;3.242813;-504
10.68;3.244003;-520
10.69;3.240356;-472
10.7;3.240845;-512
10.71;3.244507;-552
10.72;3.242668;-616
10.73;3.240677;-488
10.74;3.241844;-552
10.75;3.243179;-488
10.76;3.241959;-544
10.77;3.242088;-408
10.78;3.240936;-488
10.79;3.242142;-464
10.8;3.243408;-560
10.81;3.242203;-512
10.82;3.240059;-552
10.83;3.242317;-480
10.84;3.243286;-672
10.85;3.240669;-640
10.86;3.239624;-552
10.87;3.242966;-536
10.88;3.243538;-592
10.89;3.241127;-512
10.9;3.240021;-560
10.91;3.243507;-480
10.92;3.241867;-576
10.93;3.241692;-464
10.94;3.240654;-544
10.95;3.242035;-472
10.96;3.242706;-544
10.97;3.242889;-488
10.98;3.239586;-552
10.99;3.241989;-480
11;3.24398;-520
11.01;3.242027;-520
11.02;3.23893;-504
11.03;3.24276;-488
11.04;3.243835;-544
11.05;3.241264;-448
11.06;3.239395;-552
11.07;3.243126;-544
11.08;3.242371;-584
11.09;3.241318;-504
11.1;3.240692;-624
11.11;3.24189;-560
11.12;3.241867;-488
11.13;3.242737;-480
11.14;3.239899;-464
11.15;3.240372;-448
11.16;3.243347;-552
11.17;3.243454;-584
11.18;3.239059;-552
11.19;3.241196;-512
11.2;3.243736;-688
11.21;3.242432;-592
11.22;3.239258;-528
11.23;3.242027;-560
11.24;3.243706;-624
11.25;3.241554;-528
11.26;3.241379;-592
11.27;3.241364;-528
11.28;3.242165;-592
11.29;3.24279;-584
11.3;3.241486;-632
11.31;3.239578;-488
11.32;3.242622;-552
11.33;3.243538;-616
11.34;3.240463;-584
11.35;3.239159;-568
11.36;3.243927;-664
11.37;3.241989;-664
11.38;3.239952;-520
11.39;3.240944;-544
11.4;3.2435;-512
11.41;3.241241;-504
11.42;3.24128;-496
11.43;3.241394;-560
11.44;3.241943;-640
11.45;3.24189;-592
11.46;3.242416;-560
11.47;3.23896;-456
11.48;3.241905;-488
11.49;3.243454;-592
11.5;3.241661;-472
11.51;3.239174;-496
11.52;3.243729;-512
11.53;3.243561;-576
11.54;3.241104;-496
11.55;3.239838;-568
11.56;3.243141;-536
11.57;3.241982;-544
11.58;3.241066;-552
11.59;3.240578;-544
11.6;3.242821;-568
11.61;3.241554;-512
11.62;3.242233;-576
11.63;3.240997;-512
11.64;3.241158;-512
11.65;3.24321;-560
11.66;3.24218;-632
11.67;3.238907;-464
