123
1.01;3.56871;-912
1.02;3.568398;-816
1.03;3.568039;-824
1.04;3.568062;-792
1.05;3.569901;-1032
1.06;3.56945;-992
1.07;3.56665;-944
1.08;3.567581;-928
1.09;3.570953;-1072
1.1;3.568596;-1008
1.11;3.565506;-1000
1.12;3.569336;-968
1.13;3.570099;-1152
1.14;3.567024;-976
1.15;3.566978;-920
1.16;3.56929;-1008
1.17;3.56884;-1088
1.18;3.568344;-896
1.19;3.568466;-960
1.2;3.567978;-904
1.21;3.568329;-960
1.22;3.569893;-928
1.23;3.567604;-1016
1.24;3.566566;-984
1.25;3.570503;-1248
1.26;3.569962;-1104
1.27;3.566322;-1080
1.28;3.568008;-896
1.29;3.570572;-1128
1.3;3.568291;-1176
1.31;3.566475;-1016
1.32;3.568596;-976
1.33;3.568687;-1016
1.34;3.568153;-888
1.35;3.567993;-992
1.36;3.567299;-960
1.37;3.568268;-1008
1.38;3.569099;-1024
1.39;3.567574;-952
1.4;3.566925;-976
1.41;3.569321;-992
1.42;3.569473;-1040
1.43;3.566376;-952
1.44;3.567055;-1016
1.45;3.570343;-1064
1.46;3.569283;-1008
1.47;3.566025;-928
1.48;3.56852;-920
1.49;3.569405;-1064
1.5;3.568008;-1024
1.51;3.56736;-936
1.52;3.568985;-1040
1.53;3.568062;-960
1.54;3.569031;-976
1.55;3.568626;-984
1.56;3.567123;-968
1.57;3.568161;-960
1.58;3.570808;-1064
1.59;3.567184;-1112
1.6;3.566994;-984
1.61;3.570061;-1144
1.62;3.569748;-1024
1.63;3.566353;-1200
1.64;3.567787;-1072
1.65;3.57;-1096
1.66;3.567627;-1040
1.67;3.56694;-1256
1.68;3.568687;-1144
1.69;3.568459;-1112
1.7;3.568123;-1048
1.71;3.568657;-1120
1.72;3.566711;-1040
1.73;3.568085;-1056
1.74;3.570007;-1016
1.75;3.567703;-1080
1.76;3.566223;-1016
1.77;3.568916;-1168
1.78;3.570412;-968
1.79;3.566628;-1096
1.8;3.566452;-1072
1.81;3.570259;-1144
1.82;3.568901;-1104
1.83;3.566429;-1080
1.84;3.567871;-1200
1.85;3.56942;-1064
1.86;3.568237;-1024
1.87;3.568359;-1200
1.88;3.567627;-1184
1.89;3.567535;-1288
1.9;3.569023;-1152
1.91;3.568436;-1152
1.92;3.566078;-1112
1.93;3.5681;-1304
1.94;3.570175;-1056
1.95;3.566902;-1064
1.96;3.565834;-1208
1.97;3.569679;-1096
1.98;3.569351;-1064
1.99;3.566849;-984
2;3.566673;-1120
2.01;3.569229;-1072
2.02;3.568329;-984
2.03;3.567436;-1096
2.04;3.567314;-1144
2.05;3.567574;-1184
2.06;3.568825;-1128
2.07;3.569366;-1160
2.08;3.566231;-1120
2.09;3.567055;-1200
2.1;3.569702;-1000
2.11;3.568306;-968
2.12;3.565186;-1080
2.13;3.567917;-1104
2.14;3.570168;-1072
2.15;3.567535;-1128
2.16;3.565971;-1048
2.17;3.569183;-1040
2.18;3.569275;-1104
2.19;3.567734;-1216
2.2;3.566589;-1008
2.21;3.567505;-1160
2.22;3.567924;-1064
2.23;3.569023;-1080
2.24;3.566818;-1144
2.25;3.566338;-1120
2.26;3.568756;-1088
2.27;3.569702;-1184
2.28;3.565521;-1048
2.29;3.567398;-1256
2.3;3.570206;-1144
2.31;3.568451;-1120
2.32;3.566055;-1056
2.33;3.567719;-1072
2.34;3.569122;-1048
2.35;3.567818;-1016
2.36;3.567612;-912
2.37;3.566864;-976
2.38;3.568077;-856
2.39;3.568481;-984
2.4;3.567825;-928
2.41;3.566269;-912
2.42;3.567787;-888
2.43;3.569695;-880
2.44;3.566391;-808
2.45;3.565407;-896
2.46;3.569328;-872
2.47;3.568962;-912
2.48;3.565796;-776
2.49;3.56723;-936
2.5;3.569183;-872
2.51;3.567245;-896
2.52;3.567039;-832
2.53;3.56723;-896
2.54;3.567818;-864
2.55;3.567879;-904
2.56;3.568443;-840
2.57;3.565849;-768
2.58;3.567192;-856
2.59;3.569687;-936
2.6;3.567627;-976
2.61;3.565369;-832
2.62;3.568268;-864
2.63;3.569214;-856
2.64;3.566284;-760
2.65;3.56604;-840
2.66;3.568855;-824
2.67;3.567314;-800
2.68;3.567139;-776
2.69;3.567467;-896
2.7;3.567596;-904
2.71;3.567764;-1056
2.72;3.56881;-1064
2.73;3.566444;-1112
2.74;3.566002;-1056
2.75;3.568871;-1056
2.76;3.567406;-1024
2.77;3.565224;-960
2.78;3.567909;-1008
2.79;3.569366;-1080
2.8;3.566689;-992
2.81;3.565674;-1016
2.82;3.568832;-1120
2.83;3.567856;-1224
2.84;3.566643;-1080
2.85;3.567009;-984
2.86;3.56868;-952
2.87;3.567474;-1032
2.88;3.567596;-1016
2.89;3.566643;-1128
2.9;3.566711;-1016
2.91;3.568428;-1208
2.92;3.568413;-1088
2.93;3.566048;-1088
2.94;3.567383;-1088
2.95;3.569473;-1064
2.96;3.56707;-1064
2.97;3.565575;-984
2.98;3.568634;-880
2.99;3.568954;-1152
3;3.566612;-960
3.01;3.565887;-992
3.02;3.567886;-1088
3.03;3.567627;-1024
3.04;3.567062;-1008
3.05;3.567131;-1112
3.06;3.566292;-992
3.07;3.567352;-1088
3.08;3.568474;-1208
3.09;3.566002;-1184
3.1;3.56636;-1008
3.11;3.569221;-1128
3.12;3.568382;-1128
3.13;3.564423;-1056
3.14;3.568047;-1016
3.15;3.569313;-1208
3.16;3.566895;-1008
3.17;3.566338;-944
3.18;3.568253;-1072
3.19;3.568047;-952
3.2;3.566948;-912
3.21;3.566956;-1032
3.22;3.567123;-840
3.23;3.567307;-920
3.24;3.56897;-888
3.25;3.566666;-824
3.26;3.566284;-832
3.27;3.568932;-976
3.28;3.569328;-976
3.29;3.564529;-1008
3.3;3.566338;-880
3.31;3.569481;-1072
3.32;3.567963;-1040
3.33;3.564995;-1008
3.34;3.56691;-1104
3.35;3.568474;-1096
3.36;3.566719;-1032
3.37;3.56665;-1000
3.38;3.566841;-1088
3.39;3.567001;-1056
3.4;3.568321;-1064
3.41;3.566795;-992
3.42;3.565437;-928
3.43;3.56707;-1224
3.44;3.569733;-1040
3.45;3.566055;-1080
3.46;3.565018;-912
3.47;3.568909;-1016
3.48;3.568802;-1016
3.49;3.565636;-1008
3.5;3.566284;-912
3.51;3.568756;-1064
3.52;3.567627;-992
3.53;3.566429;-1128
3.54;3.566589;-1048
3.55;3.566826;-1176
3.56;3.568008;-1008
3.57;3.56739;-1088
3.58;3.565567;-952
3.59;3.566223;-1000
3.6;3.569122;-1088
3.61;3.566322;-1056
3.62;3.564774;-1000
3.63;3.567772;-1120
3.64;3.569313;-1128
3.65;3.565918;-1136
3.66;3.565491;-1016
3.67;3.568306;-1152
3.68;3.567612;-1136
3.69;3.566544;-1192
3.7;3.566605;-1072
3.71;3.567345;-1200
3.72;3.567223;-1152
3.73;3.568016;-1192
3.74;3.566803;-944
3.75;3.566284;-1008
3.76;3.568764;-1024
3.77;3.567886;-1008
3.78;3.564461;-952
3.79;3.567253;-1168
3.8;3.569122;-976
3.81;3.566635;-1008
3.82;3.564148;-896
3.83;3.567879;-952
3.84;3.567421;-832
3.85;3.566116;-976
3.86;3.566177;-976
3.87;3.567574;-1016
3.88;3.566963;-784
3.89;3.567245;-976
3.9;3.565727;-912
3.91;3.566368;-952
3.92;3.568237;-856
3.93;3.568153;-1040
3.94;3.564781;-800
3.95;3.566711;-936
3.96;3.568497;-1000
3.97;3.56665;-1032
3.98;3.564896;-816
3.99;3.567596;-872
4;3.568169;-1040
4.01;3.566444;-920
4.02;3.566063;-840
4.03;3.567154;-984
4.04;3.567101;-992
4.05;3.567276;-864
4.06;3.566132;-848
4.07;3.566109;-976
4.08;3.56736;-976
4.09;3.56839;-976
4.1;3.565086;-840
4.11;3.565979;-976
4.12;3.568321;-952
4.13;3.567047;-952
4.14;3.565117;-888
4.15;3.566856;-1040
4.16;3.567734;-848
4.17;3.566605;-856
4.18;3.565315;-888
4.19;3.567139;-1088
4.2;3.567627;-1120
4.21;3.566795;-1200
4.22;3.566742;-1024
4.23;3.566162;-1032
4.24;3.567139;-1048
4.25;3.568108;-1136
4.26;3.566223;-1024
4.27;3.566017;-1032
4.28;3.56813;-1024
4.29;3.568207;-1120
4.3;3.565262;-928
4.31;3.566475;-1032
4.32;3.568169;-1064
4.33;3.566429;-1136
4.34;3.565941;-1016
4.35;3.566574;-992
4.36;3.56723;-1064
4.37;3.567116;-1120
4.38;3.566963;-1000
4.39;3.565971;-992
4.4;3.566933;-904
4.41;3.568329;-896
4.42;3.566566;-848
4.43;3.564583;-904
4.44;3.56794;-976
4.45;3.56826;-904
4.46;3.565338;-816
4.47;3.565231;-920
4.48;3.568878;-1128
4.49;3.567764;-1032
4.5;3.565727;-952
4.51;3.566299;-1128
4.52;3.567719;-976
4.53;3.567108;-1056
4.54;3.566544;-968
4.55;3.566208;-1080
4.56;3.566635;-1016
4.57;3.568039;-992
4.58;3.567101;-944
4.59;3.564827;-1088
4.6;3.567154;-1024
4.61;3.56897;-1120
4.62;3.565681;-1096
4.63;3.564346;-1168
4.64;3.568344;-1008
4.65;3.568062;-1040
4.66;3.565399;-1016
4.67;3.56559;-1128
4.68;3.567352;-1032
4.69;3.567078;-992
4.7;3.567276;-1080
4.71;3.565262;-1104
4.72;3.565956;-1024
4.73;3.567886;-1144
4.74;3.567734;-1000
4.75;3.564545;-1072
4.76;3.566856;-1168
4.77;3.569077;-1152
4.78;3.567017;-976
4.79;3.564568;-1112
4.8;3.567451;-1080
4.81;3.568878;-1112
4.82;3.565811;-1064
4.83;3.565102;-1160
4.84;3.567245;-1120
4.85;3.566925;-1064
4.86;3.566566;-992
4.87;3.565514;-1128
4.88;3.565697;-1040
4.89;3.567299;-1096
4.9;3.567764;-976
4.91;3.565453;-1032
4.92;3.565491;-1072
4.93;3.568245;-1152
4.94;3.567894;-1016
4.95;3.564125;-1032
4.96;3.566185;-1072
4.97;3.568184;-1096
4.98;3.566879;-936
4.99;3.564835;-1080
5;3.566757;-1064
5.01;3.567551;-1088
5.02;3.567276;-952
5.03;3.565666;-1064
5.04;3.566368;-1016
5.05;3.567383;-1072
5.06;3.568375;-1032
5.07;3.566147;-1032
5.08;3.56514;-1016
5.09;3.567932;-1304
5.1;3.567749;-1032
5.11;3.564522;-1080
5.12;3.565697;-1128
5.13;3.568352;-1160
5.14;3.566818;-1040
5.15;3.564888;-1072
5.16;3.566193;-1128
5.17;3.567131;-1088
5.18;3.566704;-984
5.19;3.56591;-1032
5.2;3.565681;-1048
5.21;3.566574;-1104
5.22;3.566978;-1104
5.23;3.566986;-1032
5.24;3.56459;-992
5.25;3.566757;-1176
5.26;3.5681;-992
5.27;3.56514;-1120
5.28;3.564804;-992
5.29;3.567627;-1200
5.3;3.567482;-1072
5.31;3.565361;-1088
5.32;3.565979;-1056
5.33;3.567657;-1128
5.34;3.566246;-1032
5.35;3.565987;-1112
5.36;3.565193;-1016
5.37;3.567055;-1152
5.38;3.567673;-1064
5.39;3.566605;-1152
5.4;3.56459;-1072
5.41;3.566521;-1120
5.42;3.568161;-1120
5.43;3.565636;-1168
5.44;3.563866;-1056
5.45;3.567429;-1176
5.46;3.567657;-1056
5.47;3.5653;-1144
5.48;3.564766;-1096
5.49;3.567451;-1160
5.5;3.566284;-1088
5.51;3.565369;-1184
5.52;3.565697;-1152
5.53;3.566879;-1200
5.54;3.566666;-1136
5.55;3.56675;-1168
5.56;3.564224;-1096
5.57;3.566605;-1176
5.58;3.567886;-1120
5.59;3.566742;-1168
5.6;3.564636;-1128
5.61;3.56691;-1136
5.62;3.568222;-1104
5.63;3.565414;-1096
5.64;3.564545;-1136
5.65;3.567284;-1032
5.66;3.567139;-1016
5.67;3.565704;-1080
5.68;3.565414;-1128
5.69;3.566391;-1176
5.7;3.56633;-1040
5.71;3.566376;-1024
5.72;3.564819;-1064
5.73;3.565125;-1136
5.74;3.567734;-1048
5.75;3.566513;-1064
5.76;3.563217;-1128
5.77;3.566139;-1128
5.78;3.568375;-1008
5.79;3.565842;-1176
5.8;3.564171;-1064
5.81;3.566727;-1104
5.82;3.567841;-1024
5.83;3.566261;-1168
5.84;3.565872;-1080
5.85;3.566216;-1120
5.86;3.567368;-1240
5.87;3.566963;-1184
5.88;3.565346;-1216
5.89;3.565636;-1248
5.9;3.568039;-1080
5.91;3.56749;-1048
5.92;3.56459;-1128
5.93;3.565559;-1224
5.94;3.568512;-1032
5.95;3.566353;-1040
5.96;3.563934;-1048
5.97;3.565758;-1272
5.98;3.567284;-968
5.99;3.565948;-1016
6;3.565125;-1112
6.01;3.565155;-1048
6.02;3.566933;-976
6.03;3.566322;-1008
6.04;3.565468;-1040
6.05;3.56424;-1112
6.06;3.566681;-1056
6.07;3.567871;-1120
6.08;3.565331;-1072
6.09;3.5644;-1136
6.1;3.567665;-1072
6.11;3.567902;-1120
6.12;3.564766;-1056
6.13;3.565132;-1000
6.14;3.567787;-1088
6.15;3.567276;-1144
6.16;3.565254;-1024
6.17;3.565422;-1120
6.18;3.567329;-1088
6.19;3.566948;-1128
6.2;3.566277;-1128
6.21;3.564125;-1128
6.22;3.566566;-1112
6.23;3.567635;-1064
6.24;3.565971;-1008
6.25;3.563751;-1096
6.26;3.566895;-1064
6.27;3.568573;-1056
6.28;3.56498;-1024
6.29;3.563896;-1152
6.3;3.566933;-992
6.31;3.566711;-1056
6.32;3.565277;-1104
6.33;3.565483;-1248
6.34;3.566261;-976
6.35;3.567047;-1024
6.36;3.565979;-952
6.37;3.565819;-1088
6.38;3.565918;-1064
6.39;3.567619;-960
6.4;3.566727;-992
6.41;3.564278;-1064
6.42;3.565956;-1000
6.43;3.567894;-1080
6.44;3.565903;-1040
6.45;3.563766;-1088
6.46;3.56707;-1032
6.47;3.567451;-1160
6.48;3.565491;-984
6.49;3.565598;-1032
6.5;3.565956;-1048
6.51;3.565971;-1104
6.52;3.565872;-1016
6.53;3.564728;-1088
6.54;3.564789;-968
6.55;3.566483;-1072
6.56;3.566757;-1064
6.57;3.563782;-1120
6.58;3.564613;-1176
6.59;3.567368;-1000
6.6;3.56514;-968
6.61;3.563873;-1216
6.62;3.565941;-1136
6.63;3.567329;-1016
6.64;3.566086;-1088
6.65;3.564789;-1024
6.66;3.566055;-1048
6.67;3.566605;-1104
6.68;3.565941;-856
6.69;3.565849;-1064
6.7;3.565948;-1000
6.71;3.566528;-968
6.72;3.567474;-968
6.73;3.564949;-1032
6.74;3.56517;-1024
6.75;3.567398;-960
6.76;3.567032;-920
6.77;3.563988;-1136
6.78;3.565254;-1040
6.79;3.566963;-1016
6.8;3.565338;-920
6.81;3.564095;-1120
6.82;3.565796;-944
6.83;3.565735;-1008
6.84;3.565384;-1000
6.85;3.565163;-1016
6.86;3.565262;-944
6.87;3.56575;-1016
6.88;3.566505;-1040
6.89;3.565086;-1064
6.9;3.564316;-1008
6.91;3.566681;-992
6.92;3.566757;-904
6.93;3.564575;-1144
6.94;3.564842;-1056
6.95;3.567421;-1080
6.96;3.565865;-992
6.97;3.564148;-1104
6.98;3.565697;-960
6.99;3.566849;-936
7;3.565567;-872
7.01;3.564964;-1000
7.02;3.565155;-904
7.03;3.566093;-968
7.04;3.566254;-912
7.05;3.566078;-928
7.06;3.563568;-976
7.07;3.566132;-1008
7.08;3.566795;-1032
7.09;3.563957;-1112
7.1;3.563225;-1008
7.11;3.567039;-1032
7.12;3.566551;-816
7.13;3.563263;-1096
7.14;3.564392;-1088
7.15;3.566376;-1056
7.16;3.565361;-1024
7.17;3.565277;-1104
7.18;3.564621;-984
7.19;3.56559;-1168
7.2;3.566093;-1080
7.21;3.564972;-1080
7.22;3.563843;-1032
7.23;3.565224;-1024
7.24;3.567047;-928
7.25;3.565369;-1072
7.26;3.56308;-1048
7.27;3.566551;-936
7.28;3.567307;-944
7.29;3.563873;-1032
7.3;3.563583;-1104
7.31;3.56678;-912
7.32;3.566406;-960
7.33;3.564445;-992
7.34;3.564735;-984
7.35;3.565659;-992
7.36;3.565903;-992
7.37;3.565552;-952
7.38;3.56366;-1016
7.39;3.564568;-1080
7.4;3.566338;-1008
7.41;3.565331;-1000
7.42;3.562675;-1024
7.43;3.565132;-1096
7.44;3.566635;-1000
7.45;3.564583;-1048
7.46;3.562912;-1120
7.47;3.565628;-1016
7.48;3.566757;-968
7.49;3.564545;-1072
7.5;3.563728;-1088
7.51;3.565697;-1128
7.52;3.566093;-1048
7.53;3.564835;-1056
7.54;3.564667;-976
7.55;3.564163;-1096
7.56;3.566856;-936
7.57;3.56665;-1008
7.58;3.564117;-992
7.59;3.563988;-1080
7.6;3.566841;-1064
7.61;3.565887;-1048
7.62;3.562782;-1112
7.63;3.563988;-960
7.64;3.567215;-1016
7.65;3.564789;-1032
7.66;3.563591;-992
7.67;3.564896;-952
7.68;3.565887;-1008
7.69;3.564743;-1056
7.7;3.564377;-960
7.71;3.564606;-1000
7.72;3.565002;-960
7.73;3.565559;-992
7.74;3.564857;-984
7.75;3.562981;-1080
7.76;3.566055;-928
7.77;3.566315;-1088
7.78;3.56356;-1040
7.79;3.564018;-1088
7.8;3.566849;-976
7.81;3.564659;-960
7.82;3.563797;-1000
7.83;3.564789;-1040
7.84;3.565414;-896
7.85;3.564713;-1056
7.86;3.565475;-1064
7.87;3.563843;-1056
7.88;3.565437;-1008
7.89;3.566711;-944
7.9;3.564934;-904
7.91;3.563057;-1152
7.92;3.565918;-976
7.93;3.566345;-944
7.94;3.563339;-1032
7.95;3.563499;-1168
7.96;3.566238;-856
7.97;3.565712;-1056
7.98;3.563652;-1024
7.99;3.564362;-1000
8;3.565651;-1000
8.01;3.565544;-1112
8.02;3.564598;-1024
8.03;3.564041;-1072
8.04;3.564537;-920
8.05;3.566063;-1072
8.06;3.564934;-952
8.07;3.562439;-1016
8.08;3.564499;-976
8.09;3.566475;-912
8.1;3.56414;-864
8.11;3.563377;-1160
8.12;3.565048;-1104
8.13;3.565971;-888
8.14;3.563118;-1056
8.15;3.564255;-1192
8.16;3.565247;-1024
8.17;3.565994;-1056
8.18;3.564354;-1008
8.19;3.56427;-1120
8.2;3.563667;-1064
8.21;3.566093;-912
8.22;3.565125;-816
8.23;3.563278;-1040
8.24;3.564651;-952
8.25;3.566704;-984
8.26;3.564545;-824
8.27;3.56324;-1168
8.28;3.564705;-1016
8.29;3.566216;-968
8.3;3.563705;-896
8.31;3.563309;-1112
8.32;3.564896;-936
8.33;3.565262;-1112
8.34;3.564423;-976
8.35;3.564117;-1072
8.36;3.564445;-1136
8.37;3.565659;-1008
8.38;3.565254;-952
8.39;3.562988;-1144
8.4;3.564064;-1032
8.41;3.566254;-1000
8.42;3.56559;-1000
8.43;3.562698;-1080
8.44;3.564842;-1072
8.45;3.566246;-1000
8.46;3.564575;-968
8.47;3.562996;-1032
8.48;3.564819;-1016
8.49;3.565605;-1000
8.5;3.563904;-880
8.51;3.563232;-1016
8.52;3.564301;-896
8.53;3.56501;-1000
8.54;3.565079;-976
8.55;3.563728;-960
8.56;3.562996;-1088
8.57;3.565735;-1032
8.58;3.565849;-912
8.59;3.562981;-1152
8.6;3.563766;-1120
8.61;3.56636;-1032
8.62;3.565384;-880
8.63;3.562317;-1248
8.64;3.563782;-1152
8.65;3.566223;-1032
8.66;3.56398;-960
8.67;3.563095;-1144
8.68;3.563385;-1200
8.69;3.564621;-968
8.7;3.564819;-928
8.71;3.563217;-992
8.72;3.562584;-992
8.73;3.564568;-984
8.74;3.566025;-864
8.75;3.5634;-944
8.76;3.56237;-1040
8.77;3.565727;-984
8.78;3.566238;-976
8.79;3.563171;-1056
8.8;3.563255;-1096
8.81;3.565849;-1000
8.82;3.564651;-1072
8.83;3.563683;-1024
8.84;3.563728;-1112
8.85;3.565102;-1040
8.86;3.564896;-976
8.87;3.564476;-1032
8.88;3.562508;-1040
8.89;3.564041;-1168
8.9;3.56649;-904
8.91;3.563744;-976
8.92;3.561676;-1112
8.93;3.565063;-1048
8.94;3.565338;-920
8.95;3.563011;-1112
8.96;3.561775;-1104
8.97;3.565971;-936
8.98;3.56498;-968
8.99;3.563286;-1088
9;3.562874;-976
9.01;3.565079;-904
9.02;3.564636;-920
9.03;3.564209;-960
9.04;3.563164;-928
9.05;3.56411;-1048
9.06;3.565849;-1040
9.07;3.565781;-912
9.08;3.562096;-1152
9.09;3.563904;-1128
9.1;3.566483;-888
9.11;3.564316;-1072
9.12;3.562111;-1088
9.13;3.565636;-1192
9.14;3.565353;-848
9.15;3.563416;-1024
9.16;3.562767;-1104
9.17;3.564583;-1096
9.18;3.564919;-1048
9.19;3.564514;-1056
9.2;3.563293;-1072
9.21;3.563408;-1120
9.22;3.565201;-1040
9.23;3.564812;-1048
9.24;3.562645;-1040
9.25;3.562988;-1040
9.26;3.565788;-992
9.27;3.563866;-1008
9.28;3.561516;-1048
9.29;3.564484;-920
9.3;3.564766;-1024
9.31;3.56369;-1008
9.32;3.562798;-904
9.33;3.56414;-944
9.34;3.564667;-1024
9.35;3.564201;-1072
9.36;3.563591;-1032
9.37;3.563377;-1184
9.38;3.564613;-1096
9.39;3.565331;-960
9.4;3.56295;-928
9.41;3.562737;-1048
9.42;3.565147;-864
9.43;3.564751;-944
9.44;3.562248;-1040
9.45;3.563309;-1096
9.46;3.56601;-912
9.47;3.564102;-1072
9.48;3.562889;-1104
9.49;3.564339;-1112
9.5;3.565193;-1000
9.51;3.564125;-960
9.52;3.56337;-1048
9.53;3.563339;-1128
9.54;3.564354;-968
9.55;3.564491;-1000
9.56;3.563347;-1080
9.57;3.561951;-1256
9.58;3.565193;-1008
9.59;3.565437;-968
9.6;3.562019;-1104
9.61;3.562904;-1256
9.62;3.565636;-1000
9.63;3.563751;-928
9.64;3.56176;-1064
9.65;3.563683;-1048
9.66;3.564705;-1016
9.67;3.564285;-1048
9.68;3.56369;-1016
9.69;3.563126;-1056
9.7;3.563812;-1056
9.71;3.565094;-1048
9.72;3.563347;-1064
9.73;3.562073;-1056
9.74;3.564743;-1056
9.75;3.565636;-920
9.76;3.562263;-1008
9.77;3.561646;-1032
9.78;3.565323;-1096
9.79;3.565086;-1080
9.8;3.562408;-1056
9.81;3.562637;-1048
9.82;3.565163;-1056
9.83;3.564323;-1056
9.84;3.56279;-1024
9.85;3.563492;-1144
9.86;3.564339;-1040
9.87;3.564323;-1024
9.88;3.563995;-1048
9.89;3.562614;-1136
9.9;3.563499;-992
9.91;3.565414;-1104
9.92;3.563316;-936
9.93;3.561287;-1080
9.94;3.563789;-1032
9.95;3.565727;-1120
9.96;3.562645;-1040
9.97;3.562218;-1128
9.98;3.564705;-1080
9.99;3.565002;-1104
10;3.563148;-944
10.01;3.562714;-1128
10.02;3.564064;-1000
10.03;3.564819;-976
10.04;3.563873;-984
10.05;3.562187;-1152
10.06;3.563332;-1024
10.07;3.564835;-1032
10.08;3.563957;-968
10.09;3.561722;-1160
10.1;3.56356;-1120
10.11;3.565323;-1072
10.12;3.562759;-1024
10.13;3.560577;-1104
10.14;3.564331;-1168
10.15;3.565147;-1168
10.16;3.563957;-1120
10.17;3.562263;-1088
10.18;3.564178;-960
10.19;3.563919;-1088
10.2;3.563797;-936
10.21;3.562889;-936
10.22;3.562378;-848
10.23;3.564293;-904
10.24;3.565048;-944
10.25;3.561813;-952
10.26;3.562576;-872
10.27;3.565666;-1120
10.28;3.564651;-992
10.29;3.561081;-1016
10.3;3.563423;-1056
10.31;3.564911;-1080
10.32;3.563431;-992
10.33;3.56176;-1016
10.34;3.564026;-1064
10.35;3.563835;-1040
10.36;3.563103;-1008
10.37;3.562698;-1120
10.38;3.562477;-1000
10.39;3.563202;-1120
10.4;3.565224;-1096
10.41;3.562317;-920
10.42;3.561188;-1032
10.43;3.564789;-1032
10.44;3.56588;-1048
10.45;3.561104;-1000
10.46;3.562218;-912
10.47;3.564903;-1064
10.48;3.564346;-872
10.49;3.56163;-944
10.5;3.562683;-920
10.51;3.564323;-976
10.52;3.563683;-912
10.53;3.562935;-1008
10.54;3.561951;-856
10.55;3.563362;-904
10.56;3.564491;-824
10.57;3.563591;-952
10.58;3.561676;-1032
10.59;3.5634;-1064
10.6;3.56543;-984
10.61;3.562073;-976
10.62;3.561287;-880
10.63;3.565048;-1088
10.64;3.564301;-1064
10.65;3.561928;-880
10.66;3.562302;-904
10.67;3.56395;-936
10.68;3.563385;-1016
10.69;3.562653;-848
10.7;3.562431;-1024
10.71;3.563438;-920
10.72;3.564041;-888
10.73;3.563087;-936
10.74;3.561783;-1048
10.75;3.563316;-1024
10.76;3.564659;-1000
10.77;3.563477;-1072
10.78;3.561317;-1064
10.79;3.564102;-1032
10.8;3.564964;-856
10.81;3.562508;-1008
10.82;3.561516;-1032
10.83;3.564659;-984
10.84;3.563736;-968
10.85;3.562531;-848
10.86;3.562004;-880
10.87;3.563568;-864
10.88;3.563301;-888
10.89;3.562752;-896
10.9;3.561569;-896
10.91;3.562912;-968
10.92;3.56424;-864
10.93;3.562424;-888
10.94;3.561142;-848
10.95;3.563751;-984
10.96;3.564651;-760
10.97;3.562119;-848
10.98;3.560707;-888
10.99;3.564598;-1008
11;3.563881;-840
11.01;3.562569;-936
11.02;3.561584;-896
11.03;3.563118;-960
11.04;3.563553;-936
11.05;3.564125;-920
11.06;3.562386;-1016
11.07;3.562767;-920
